experiment_id,group,workload,variant,downstream_capability,failure_scenario,failure_probability,concurrency,duplicate_fanout,operations,warmup_operations,seed,client_timeout_ms,downstream_timeout_ms,config_path
CREATEORDER_V5_C2_F5_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V5,C2,F5,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V5_C2_F5_P0_C50_FAN5_S7004.yaml
CREATEORDER_V5_C2_F5_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V5,C2,F5,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V5_C2_F5_P0_C50_FAN10_S7004.yaml
CREATEORDER_V0_C0_F6_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V0,C0,F6,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V0_C0_F6_P0_C50_FAN2_S7004.yaml
CREATEORDER_V0_C0_F6_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V0,C0,F6,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V0_C0_F6_P0_C50_FAN5_S7004.yaml
CREATEORDER_V0_C0_F6_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V0,C0,F6,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V0_C0_F6_P0_C50_FAN10_S7004.yaml
CREATEORDER_V1_C1_F6_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V1,C1,F6,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V1_C1_F6_P0_C50_FAN2_S7004.yaml
CREATEORDER_V1_C1_F6_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V1,C1,F6,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V1_C1_F6_P0_C50_FAN5_S7004.yaml
CREATEORDER_V1_C1_F6_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V1,C1,F6,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V1_C1_F6_P0_C50_FAN10_S7004.yaml
CREATEORDER_V2_C1_F6_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V2,C1,F6,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V2_C1_F6_P0_C50_FAN2_S7004.yaml
CREATEORDER_V2_C1_F6_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V2,C1,F6,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V2_C1_F6_P0_C50_FAN5_S7004.yaml
CREATEORDER_V2_C1_F6_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V2,C1,F6,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V2_C1_F6_P0_C50_FAN10_S7004.yaml
CREATEORDER_V3_C1_F6_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V3,C1,F6,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V3_C1_F6_P0_C50_FAN2_S7004.yaml
CREATEORDER_V3_C1_F6_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V3,C1,F6,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V3_C1_F6_P0_C50_FAN5_S7004.yaml
CREATEORDER_V3_C1_F6_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V3,C1,F6,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V3_C1_F6_P0_C50_FAN10_S7004.yaml
CREATEORDER_V4_C1_F6_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V4,C1,F6,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V4_C1_F6_P0_C50_FAN2_S7004.yaml
CREATEORDER_V4_C1_F6_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V4,C1,F6,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V4_C1_F6_P0_C50_FAN5_S7004.yaml
CREATEORDER_V4_C1_F6_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V4,C1,F6,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V4_C1_F6_P0_C50_FAN10_S7004.yaml
CREATEORDER_V5_C2_F6_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V5,C2,F6,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V5_C2_F6_P0_C50_FAN2_S7004.yaml
CREATEORDER_V5_C2_F6_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V5,C2,F6,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V5_C2_F6_P0_C50_FAN5_S7004.yaml
CREATEORDER_V5_C2_F6_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V5,C2,F6,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V5_C2_F6_P0_C50_FAN10_S7004.yaml
CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V0,C0,F11,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V0_C0_F11_P0_C50_FAN2_S7004.yaml
CREATEORDER_V0_C0_F11_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V0,C0,F11,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V0_C0_F11_P0_C50_FAN5_S7004.yaml
CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V0,C0,F11,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V0_C0_F11_P0_C50_FAN10_S7004.yaml
CREATEORDER_V1_C1_F11_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V1,C1,F11,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V1_C1_F11_P0_C50_FAN2_S7004.yaml
CREATEORDER_V1_C1_F11_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V1,C1,F11,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V1_C1_F11_P0_C50_FAN5_S7004.yaml
CREATEORDER_V1_C1_F11_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V1,C1,F11,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V1_C1_F11_P0_C50_FAN10_S7004.yaml
CREATEORDER_V2_C1_F11_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V2,C1,F11,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V2_C1_F11_P0_C50_FAN2_S7004.yaml
CREATEORDER_V2_C1_F11_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V2,C1,F11,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V2_C1_F11_P0_C50_FAN5_S7004.yaml
CREATEORDER_V2_C1_F11_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V2,C1,F11,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V2_C1_F11_P0_C50_FAN10_S7004.yaml
CREATEORDER_V3_C1_F11_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V3,C1,F11,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V3_C1_F11_P0_C50_FAN2_S7004.yaml
CREATEORDER_V3_C1_F11_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V3,C1,F11,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V3_C1_F11_P0_C50_FAN5_S7004.yaml
CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V3,C1,F11,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7004.yaml
CREATEORDER_V4_C1_F11_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V4,C1,F11,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V4_C1_F11_P0_C50_FAN2_S7004.yaml
CREATEORDER_V4_C1_F11_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V4,C1,F11,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V4_C1_F11_P0_C50_FAN5_S7004.yaml
CREATEORDER_V4_C1_F11_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V4,C1,F11,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V4_C1_F11_P0_C50_FAN10_S7004.yaml
CREATEORDER_V5_C2_F11_P0_C50_FAN2_S7004,group_c_duplicates,create_order,V5,C2,F11,0.0,50,2,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V5_C2_F11_P0_C50_FAN2_S7004.yaml
CREATEORDER_V5_C2_F11_P0_C50_FAN5_S7004,group_c_duplicates,create_order,V5,C2,F11,0.0,50,5,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V5_C2_F11_P0_C50_FAN5_S7004.yaml
CREATEORDER_V5_C2_F11_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V5,C2,F11,0.0,50,10,10000,1000,7004,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V5_C2_F11_P0_C50_FAN10_S7004.yaml
CREATEORDER_V2_C0_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V2,C0,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V2_C0_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V2_C0_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V2,C0,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V2_C0_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V2_C1_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V2,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V2_C1_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V2_C1_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V2,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V2_C1_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V2,C2,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V2,C2,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V3_C1_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V3,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V3_C1_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V3_C1_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V3,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V3_C1_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V3_C2_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V3,C2,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V3_C2_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V3_C2_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V3,C2,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V3_C2_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V4_C0_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V4,C0,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V4_C0_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V4_C0_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V4,C0,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V4_C0_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V4_C1_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V4,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V4_C1_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V4_C1_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V4,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V4_C1_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V4,C2,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V4,C2,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V5,C0,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V5_C0_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V5,C0,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V5_C0_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V5_C1_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V5,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V5_C1_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V5_C1_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V5,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V5_C1_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V5_C2_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V5,C2,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V5_C2_F3_P10_C50_CAP_S7004.yaml
CREATEORDER_V5_C2_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V5,C2,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_d_capability/CREATEORDER_V5_C2_F8_P10_C50_CAP_S7004.yaml
CREATEORDER_V0_C0_F1_P10_C50_S7004,group_e_safe_controls,create_order,V0,C0,F1,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V0_C0_F1_P10_C50_S7004.yaml
CREATEORDER_V1_C1_F1_P10_C50_S7004,group_e_safe_controls,create_order,V1,C1,F1,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V1_C1_F1_P10_C50_S7004.yaml
CREATEORDER_V2_C1_F1_P10_C50_S7004,group_e_safe_controls,create_order,V2,C1,F1,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V2_C1_F1_P10_C50_S7004.yaml
CREATEORDER_V3_C1_F1_P10_C50_S7004,group_e_safe_controls,create_order,V3,C1,F1,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V3_C1_F1_P10_C50_S7004.yaml
CREATEORDER_V4_C1_F1_P10_C50_S7004,group_e_safe_controls,create_order,V4,C1,F1,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V4_C1_F1_P10_C50_S7004.yaml
CREATEORDER_V5_C2_F1_P10_C50_S7004,group_e_safe_controls,create_order,V5,C2,F1,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V5_C2_F1_P10_C50_S7004.yaml
CREATEORDER_V0_C0_F2_P10_C50_S7004,group_e_safe_controls,create_order,V0,C0,F2,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V0_C0_F2_P10_C50_S7004.yaml
CREATEORDER_V1_C1_F2_P10_C50_S7004,group_e_safe_controls,create_order,V1,C1,F2,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V1_C1_F2_P10_C50_S7004.yaml
CREATEORDER_V2_C1_F2_P10_C50_S7004,group_e_safe_controls,create_order,V2,C1,F2,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V2_C1_F2_P10_C50_S7004.yaml
CREATEORDER_V3_C1_F2_P10_C50_S7004,group_e_safe_controls,create_order,V3,C1,F2,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V3_C1_F2_P10_C50_S7004.yaml
CREATEORDER_V4_C1_F2_P10_C50_S7004,group_e_safe_controls,create_order,V4,C1,F2,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V4_C1_F2_P10_C50_S7004.yaml
CREATEORDER_V5_C2_F2_P10_C50_S7004,group_e_safe_controls,create_order,V5,C2,F2,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V5_C2_F2_P10_C50_S7004.yaml
CREATEORDER_V0_C0_F7_P10_C50_S7004,group_e_safe_controls,create_order,V0,C0,F7,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V0_C0_F7_P10_C50_S7004.yaml
CREATEORDER_V1_C1_F7_P10_C50_S7004,group_e_safe_controls,create_order,V1,C1,F7,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V1_C1_F7_P10_C50_S7004.yaml
CREATEORDER_V2_C1_F7_P10_C50_S7004,group_e_safe_controls,create_order,V2,C1,F7,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V2_C1_F7_P10_C50_S7004.yaml
CREATEORDER_V3_C1_F7_P10_C50_S7004,group_e_safe_controls,create_order,V3,C1,F7,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V3_C1_F7_P10_C50_S7004.yaml
CREATEORDER_V4_C1_F7_P10_C50_S7004,group_e_safe_controls,create_order,V4,C1,F7,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V4_C1_F7_P10_C50_S7004.yaml
CREATEORDER_V5_C2_F7_P10_C50_S7004,group_e_safe_controls,create_order,V5,C2,F7,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_e_safe_controls/CREATEORDER_V5_C2_F7_P10_C50_S7004.yaml
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7004,group_f_generalization,charge_payment,V0,C0,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/CHARGEPAYMENT_V0_C0_F3_P10_C50_S7004.yaml
CHARGEPAYMENT_V0_C0_F8_P10_C50_S7004,group_f_generalization,charge_payment,V0,C0,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/CHARGEPAYMENT_V0_C0_F8_P10_C50_S7004.yaml
CHARGEPAYMENT_V2_C1_F3_P10_C50_S7004,group_f_generalization,charge_payment,V2,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/CHARGEPAYMENT_V2_C1_F3_P10_C50_S7004.yaml
CHARGEPAYMENT_V2_C1_F8_P10_C50_S7004,group_f_generalization,charge_payment,V2,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/CHARGEPAYMENT_V2_C1_F8_P10_C50_S7004.yaml
CHARGEPAYMENT_V4_C1_F3_P10_C50_S7004,group_f_generalization,charge_payment,V4,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/CHARGEPAYMENT_V4_C1_F3_P10_C50_S7004.yaml
CHARGEPAYMENT_V4_C1_F8_P10_C50_S7004,group_f_generalization,charge_payment,V4,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/CHARGEPAYMENT_V4_C1_F8_P10_C50_S7004.yaml
CHARGEPAYMENT_V5_C2_F3_P10_C50_S7004,group_f_generalization,charge_payment,V5,C2,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/CHARGEPAYMENT_V5_C2_F3_P10_C50_S7004.yaml
CHARGEPAYMENT_V5_C2_F8_P10_C50_S7004,group_f_generalization,charge_payment,V5,C2,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/CHARGEPAYMENT_V5_C2_F8_P10_C50_S7004.yaml
RESERVEINVENTORY_V0_C0_F3_P10_C50_S7004,group_f_generalization,reserve_inventory,V0,C0,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/RESERVEINVENTORY_V0_C0_F3_P10_C50_S7004.yaml
RESERVEINVENTORY_V0_C0_F8_P10_C50_S7004,group_f_generalization,reserve_inventory,V0,C0,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/RESERVEINVENTORY_V0_C0_F8_P10_C50_S7004.yaml
RESERVEINVENTORY_V2_C1_F3_P10_C50_S7004,group_f_generalization,reserve_inventory,V2,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/RESERVEINVENTORY_V2_C1_F3_P10_C50_S7004.yaml
RESERVEINVENTORY_V2_C1_F8_P10_C50_S7004,group_f_generalization,reserve_inventory,V2,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/RESERVEINVENTORY_V2_C1_F8_P10_C50_S7004.yaml
RESERVEINVENTORY_V4_C1_F3_P10_C50_S7004,group_f_generalization,reserve_inventory,V4,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/RESERVEINVENTORY_V4_C1_F3_P10_C50_S7004.yaml
RESERVEINVENTORY_V4_C1_F8_P10_C50_S7004,group_f_generalization,reserve_inventory,V4,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/RESERVEINVENTORY_V4_C1_F8_P10_C50_S7004.yaml
RESERVEINVENTORY_V5_C2_F3_P10_C50_S7004,group_f_generalization,reserve_inventory,V5,C2,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/RESERVEINVENTORY_V5_C2_F3_P10_C50_S7004.yaml
RESERVEINVENTORY_V5_C2_F8_P10_C50_S7004,group_f_generalization,reserve_inventory,V5,C2,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/RESERVEINVENTORY_V5_C2_F8_P10_C50_S7004.yaml
SENDNOTIFICATION_V0_C0_F3_P10_C50_S7004,group_f_generalization,send_notification,V0,C0,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/SENDNOTIFICATION_V0_C0_F3_P10_C50_S7004.yaml
SENDNOTIFICATION_V0_C0_F8_P10_C50_S7004,group_f_generalization,send_notification,V0,C0,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/SENDNOTIFICATION_V0_C0_F8_P10_C50_S7004.yaml
SENDNOTIFICATION_V2_C1_F3_P10_C50_S7004,group_f_generalization,send_notification,V2,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/SENDNOTIFICATION_V2_C1_F3_P10_C50_S7004.yaml
SENDNOTIFICATION_V2_C1_F8_P10_C50_S7004,group_f_generalization,send_notification,V2,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/SENDNOTIFICATION_V2_C1_F8_P10_C50_S7004.yaml
SENDNOTIFICATION_V4_C1_F3_P10_C50_S7004,group_f_generalization,send_notification,V4,C1,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/SENDNOTIFICATION_V4_C1_F3_P10_C50_S7004.yaml
SENDNOTIFICATION_V4_C1_F8_P10_C50_S7004,group_f_generalization,send_notification,V4,C1,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/SENDNOTIFICATION_V4_C1_F8_P10_C50_S7004.yaml
SENDNOTIFICATION_V5_C2_F3_P10_C50_S7004,group_f_generalization,send_notification,V5,C2,F3,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/SENDNOTIFICATION_V5_C2_F3_P10_C50_S7004.yaml
SENDNOTIFICATION_V5_C2_F8_P10_C50_S7004,group_f_generalization,send_notification,V5,C2,F8,0.1,50,,10000,1000,7004,2000,2000,configs/phase6/group_f_generalization/SENDNOTIFICATION_V5_C2_F8_P10_C50_S7004.yaml
CREATEORDER_V0_C0_F0_P0_C1_S7005,group_a_baseline,create_order,V0,C0,F0,0.0,1,,10000,1000,7005,2000,2000,configs/phase6/group_a_baseline/CREATEORDER_V0_C0_F0_P0_C1_S7005.yaml
CREATEORDER_V0_C0_F0_P0_C10_S7005,group_a_baseline,create_order,V0,C0,F0,0.0,10,,10000,1000,7005,2000,2000,configs/phase6/group_a_baseline/CREATEORDER_V0_C0_F0_P0_C10_S7005.yaml
CREATEORDER_V0_C0_F0_P0_C50_S7005,group_a_baseline,create_order,V0,C0,F0,0.0,50,,10000,1000,7005,2000,2000,configs/phase6/group_a_baseline/CREATEORDER_V0_C0_F0_P0_C50_S7005.yaml
CREATEORDER_V0_C0_F0_P0_C100_S7005,group_a_baseline,create_order,V0,C0,F0,0.0,100,,10000,1000,7005,2000,2000,configs/phase6/group_a_baseline/CREATEORDER_V0_C0_F0_P0_C100_S7005.yaml
CREATEORDER_V1_C1_F0_P0_C1_S7005,group_a_baseline,create_order,V1,C1,F0,0.0,1,,10000,1000,7005,2000,2000,configs/phase6/group_a_baseline/CREATEORDER_V1_C1_F0_P0_C1_S7005.yaml
CREATEORDER_V1_C1_F0_P0_C10_S7005,group_a_baseline,create_order,V1,C1,F0,0.0,10,,10000,1000,7005,2000,2000,configs/phase6/group_a_baseline/CREATEORDER_V1_C1_F0_P0_C10_S7005.yaml
CREATEORDER_V1_C1_F0_P0_C50_S7005,group_a_baseline,create_order,V1,C1,F0,0.0,50,,10000,1000,7005,2000,2000,configs/phase6/group_a_baseline/CREATEORDER_V1_C1_F0_P0_C50_S7005.yaml
CREATEORDER_V1_C1_F0_P0_C100_S7005,group_a_baseline,create_order,V1,C1,F0,0.0,100,,10000,1000,7005,2000,2000,configs/phase6/group_a_baseline/CREATEORDER_V1_C1_F0_P0_C100_S7005.yaml
CREATEORDER_V2_C1_F0_P0_C1_S7005,group_a_baseline,create_order,V2,C1,F0,0.0,1,,10000,1000,7005,2000,2000,configs/phase6/group_a_baseline/CREATEORDER_V2_C1_F0_P0_C1_S7005.yaml
